Date,Message,Permalink,Platform,Type
2022-01-29T07:03:41Z,Aunty Glenda served the Prime Minister and Governor General of Australia. #youvebeenserved #GovernorGeneral #ScoMo #corruptgovernment #ScottMorrison,https://www.facebook.com/MMAMVAUSTRALIA/posts/477321140654986,facebook,PostedOnFacebookActivity
2022-01-30T21:29:12Z,Me & Romeo are here. See you all when the convoy arrives. #ConvoyForFreedom2022 #ConvoyForFreedom #ConvoyToCanberra #parliamenthouse,https://www.facebook.com/MMAMVAUSTRALIA/posts/478272547226512,facebook,PostedOnFacebookActivity
2022-01-06T09:35:13Z,Please share this ❤️,https://www.facebook.com/MMAMVAUSTRALIA/videos/949767062602945/?comment_id=949782572601394,facebook,CommentedOnFacebookActivity
2021-10-02T19:39:40Z,Carol Robinson Kight it’s beautiful!! ❤️,https://www.facebook.com/MMAMVAUSTRALIA/posts/403454604708307?comment_id=403836744670093&reply_comment_id=403852088001892,facebook,CommentedOnFacebookActivity
2021-11-15T10:27:25Z,"My thoughts and love go to everyone that this mandate is affecting here in Australia. As you go about your business today I endeavor you to approach every situation you encounter with kindness. I endeavor you to look at every person you meet and share a kind gesture, as those people and their lives are changing forever. For reasons you may not understand, you may go to your doctor's practice tomorrow to find your gp of 20 years is no longer there. You may arrive at school drop off to find the teacher that has worked so hard to help your child find their place in the world is no longer there. You may attend your lawyers appointment to find you have been assigned someone who knows nothing about your case because your family lawyer is no longer there. You may arrive at your midwife appointment to realize there is actually no one available to care for you because your midwife along with many others, are no longer there. You may arrive at your grandma's aged care facility to find the nurse that would sit and read her favorite books to her is...no longer there. You may arrive to your kindergarten drop off to find the head ECE teacher, the one who supported you through that tough and challenging times is.... no longer there. . You may run into a friend or former work college that looks distant or depressed as they’ve just lost their job and don’t know how they will keep a roof over their heads. See as you go about your business in the coming days there are thousands and thousands of PEOPLE, thousands and thousands of HUMANS, that for reasons that are NOBODY'S BUSINESS, are facing the last days of a career they worked for years to obtain. Whatever your belief, profession, religion, race, socioeconomic stand point in life, the world needs some extra kindness. Hold humility, humanity and kindness in your heart today. You don't have to understand someone's decision to respect it, and one day I assure you, one of those people listed above who's career was ripped out from under them like a dirty carpet...you’re going to need them, just as desperately as they needed you...to be kind. #justbekind #freedomkeepers #freedomkeepersunited #mmamv #reclaimtheline",https://www.facebook.com/MMAMVAUSTRALIA/posts/431563861897381,facebook,PostedOnFacebookActivity
2021-09-09T11:03:16Z,"Firefighters, emergency medical workers and police stood for one hour in silence to protest against the government's mandatory v⍺ccine passport measures in Calgary, Canada. A wonderful example of how we can peacefully fight tyranny! MSM of course did not report on it. Share it!",https://www.facebook.com/MMAMVAUSTRALIA/posts/388939136159854,facebook,SharedAPostOnFacebookActivity
2021-03-04T08:07:23Z,Live chat with musician and activist Vanessa Valentine. Help support Vanessa's music by donating at the link below. Thanks all https://paypal.me/pools/c/8xeaQqJSiJ,https://www.facebook.com/MMAMVAUSTRALIA/posts/266621955058240,facebook,SharedAPostOnFacebookActivity
2021-05-28T09:37:23Z,Quick livey - ‘‘twas the night before when unity would happen & good people from across the land stood together to protect their families from tyranny’.... Tomorrow nights event....,https://www.facebook.com/MMAMVAUSTRALIA/posts/322120586175043,facebook,SharedAPostOnFacebookActivity
2021-09-29T22:53:20Z,"@jonisaac_01 speaks about the vaccine with so much calmness, conviction and knowledge. So thankful for this voice.",https://www.facebook.com/MMAMVAUSTRALIA/posts/402045021515932,facebook,PostedOnFacebookActivity
2022-02-02T13:24:12Z,Lisa Hopkins thanks for trying. Amazing they are closed yet still putting in orders to remove us 🤔,https://www.facebook.com/MMAMVAUSTRALIA/videos/250956500521367/?comment_id=250973460519671&reply_comment_id=363781265186059,facebook,CommentedOnFacebookActivity
2022-01-15T00:03:27Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/407673831136258/,facebook,PostedOnFacebookActivity
2022-02-04T22:39:11Z,Canberra we are here,https://www.facebook.com/MMAMVAUSTRALIA/videos/237464045244744/,facebook,PostedOnFacebookActivity
2022-02-08T09:17:24Z,Christine Chris just hired one,https://www.facebook.com/MMAMVAUSTRALIA/videos/253581176953165/?comment_id=253604146950868&reply_comment_id=253696323608317,facebook,CommentedOnFacebookActivity
2021-10-19T08:54:21Z,Canberra lights up the city blue to celebrate 80% double dosed. 🙄🤦🏻‍♂️,https://www.facebook.com/MMAMVAUSTRALIA/posts/414634830256951,facebook,PostedOnFacebookActivity
2021-11-24T11:40:11Z,Lin Alison we’ve removed it. Please use our bank ac details instead 🙏,https://www.facebook.com/MMAMVAUSTRALIA/posts/437052951348472?comment_id=437150331338734&reply_comment_id=437151684671932,facebook,CommentedOnFacebookActivity
2021-11-23T10:07:50Z,AMAZING SONG!,https://www.facebook.com/MMAMVAUSTRALIA/videos/671082707238692/?comment_id=671099683903661,facebook,CommentedOnFacebookActivity
2021-11-26T01:08:21Z,"If you can, hook up a lift. If you need one ask. We used to do this all the time and recently we’ve just let it all slip. If you’ve got spare seats, offer them out. Let’s support each other and make sure as many people can to an event as possible.",https://www.facebook.com/MMAMVAUSTRALIA/posts/438125054574595,facebook,PostedOnFacebookActivity
2022-01-08T08:24:03Z,The police are here now. Just 2 for now. #StandWithUs #oldparliamenthouse #canberra,https://www.facebook.com/MMAMVAUSTRALIA/videos/997290271165564/,facebook,PostedOnFacebookActivity
2021-11-27T08:42:31Z,Sandra Quinn we all did it!! ❤️,https://www.facebook.com/MMAMVAUSTRALIA/posts/438877757832658?comment_id=438893194497781&reply_comment_id=438896264497474,facebook,CommentedOnFacebookActivity
2022-02-04T06:44:57Z,Shutting the camp grounds. #convoytocanberra #ConvoyForFreedom2022,https://www.facebook.com/MMAMVAUSTRALIA/videos/458703692405995/,facebook,PostedOnFacebookActivity
2021-04-07T21:51:11Z,Going live tonight at 6PM with a bunch of special guests to talk all things Million March,https://www.facebook.com/MMAMVAUSTRALIA/videos/930905934378520/,facebook,PostedOnFacebookActivity
2022-01-27T04:13:46Z,Kevin St Alder Kevin St Alder I was asked to share this story. These words were written by her mother. And I’m not trying to be “media”. Media don’t talk about anything I do.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476045794115854?comment_id=476050277448739&reply_comment_id=476078064112627,facebook,CommentedOnFacebookActivity
2021-07-09T04:06:32Z,"Today I’d like to show my gratitude for @nsw_freedom_keepers and their entire community. It’s Freedom Keeper Friday so what better time. I was privileged enough to join a conference call with over 100 Freedom Keepers from NSW and it was magic!!! It’s important for us all to take note of how we are advocating, online, in person and with our families and this community is second to none in leading the charge. Through love, through hope, through education and building strong local communities. They all inspire me on a daily basis and I’m so thankful for all they do. So massive shout out and thanks to their leaders, community coordinators and everyone rocking that FK shirt and fighting for your freedoms. Just off the dome so please if I don’t tag you or it doesn’t work just know I still appreciate every single one of you so much!! @tays_way_ @frankie_winterstein @stevie_nupier @stephinka @mirikakaycoach @lana_dellis @liv_in_the_moment411 @rabiaelrich @little_mama_travels @laurengrifoni and really the many many others. (Sorry no more will fit.) Also special shout out to the whole @freedomkeepers_aus crew @vicfreedomkeepers @qld_freedom_keepers @wa_aus_freedom_keepers @annagrillo.trueself @lifewith.stevie @gzellyb I could tag for days. I really appreciate you all so much and everything you do for your family, my family and the entire community. Thank you!!!!! 💛💛💛💛💛💛",https://www.facebook.com/MMAMVAUSTRALIA/posts/348452393541862,facebook,SharedAPostOnFacebookActivity
2021-05-03T02:38:34Z,"Some people know Frank Winterstein as a professional athlete. Some know him as the husband to Tays Way 😊 But Frankie is so much more. A loving husband and father not only has Frankie represented Samoa and Australia on the football field, he has also been the loudest and strongest voice regarding informed consent in the sporting arena. With constant media backlash towards him and his wife Frankie has never taken a backwards step and has remain strong and confident in his decisions and also in the empowerment of others. A true great guy, down to earth and full of wisdom, we have so much gratitude in welcoming Frankie back to speak at the Millions March on the 29th of May in Hyde Park Sydney. I’m sure Frankie looks forward to connecting with you all once again, especially men and fathers who have so often been silent and over looked on this topic. #mmamv #mmamcv",https://www.facebook.com/MMAMVAUSTRALIA/posts/305907094463059,facebook,SharedAPostOnFacebookActivity
2021-09-23T09:28:37Z,please share this now please ,https://www.facebook.com/MMAMVAUSTRALIA/posts/397814691938965?comment_id=397817295272038,facebook,CommentedOnFacebookActivity
2022-02-09T21:43:15Z,Morning meeting in camp,https://www.facebook.com/MMAMVAUSTRALIA/videos/1171159816753463/,facebook,PostedOnFacebookActivity
2021-09-04T05:14:11Z,Romeo and Craig Kelly Live.,https://www.facebook.com/MMAMVAUSTRALIA/posts/385514936502274,facebook,SharedAPostOnFacebookActivity
2021-11-25T03:32:05Z,Susan Sarkis marching is the first step in uniting the masses. They hold significant importance.,https://www.facebook.com/MMAMVAUSTRALIA/posts/437052951348472?comment_id=437551434631957&reply_comment_id=437570671296700,facebook,CommentedOnFacebookActivity
2022-01-10T10:39:34Z,Amy Hooke on going. Events this Saturday and next Saturday but something every day.,https://www.facebook.com/MMAMVAUSTRALIA/videos/328179772497732/?comment_id=328219425827100&reply_comment_id=328225399159836,facebook,CommentedOnFacebookActivity
2021-11-25T08:14:45Z,"Public service announcement for anyone coming to any of our events this weekend. As part of our agreement with police and health authorities in many of the locations we need to release this announcement. We cannot enforce things that are not reasonable and practical. “If you have covid. You’re not allowed to come to an event. If you think you have covid or are sick, please stay at home. Check local hot spots and stuff on the health website and don’t come if you’ve been there. The health covid websites and such recommend you wear a mask if over the age of 12 if you’re able to do so. They also recommend you social distance and keep 1.5m away from anyone else when you can.” Thank you for your time. Have a safe and powerful event!!! Now back to your regular screening.",https://www.facebook.com/MMAMVAUSTRALIA/posts/437677717952662,facebook,PostedOnFacebookActivity
2021-11-02T10:05:34Z,Leah Harris you got a milestone?!? What was it lol,https://www.facebook.com/MMAMVAUSTRALIA/videos/261124215977642/?comment_id=261140249309372&reply_comment_id=261162805973783,facebook,CommentedOnFacebookActivity
2022-02-05T02:07:18Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/2460190114117857/,facebook,PostedOnFacebookActivity
2021-05-28T10:06:09Z,An explanation on the Melbourne MMAMCV going ahead and why people will still show up.,https://www.facebook.com/MMAMVAUSTRALIA/posts/322133009507134,facebook,SharedAPostOnFacebookActivity
2021-07-21T11:23:20Z,"Shout out from Tom Barnett to all the Canberra people coming out on the weekend. Due to current restrictions and lockdowns around the country it has become impossible for many of our guest speakers to make it to Canberra on this occasion. Never fear, they will all be streaming through on the day for everyone at the event and also for our telecast of the event. When lockdowns around the country cease we will have to move fast in the little windows available to us to get everyone around the country in a show of force on Parliament steps.",https://www.facebook.com/MMAMVAUSTRALIA/posts/356495226070912,facebook,SharedAPostOnFacebookActivity
2021-11-30T09:56:23Z,Live meeting with some of the crew from the national MMAMV events.,https://www.facebook.com/MMAMVAUSTRALIA/posts/440713554315745,facebook,SharedAPostOnFacebookActivity
2021-12-15T09:41:43Z,Please share this with your family and friends,https://www.facebook.com/MMAMVAUSTRALIA/videos/219529403667180/?comment_id=219533030333484,facebook,CommentedOnFacebookActivity
2021-11-04T07:45:17Z,He’s got a point!! #canberra #awokencanberra #mmamv 📸: John P Harvey,https://www.facebook.com/MMAMVAUSTRALIA/posts/424632892590478,facebook,PostedOnFacebookActivity
2021-10-15T21:36:56Z,My chat with Senator Malcolm Roberts who drops a few truth bombs along the way. Join us again on Monday when we do something never done before.,https://www.facebook.com/MMAMVAUSTRALIA/posts/412453877141713,facebook,SharedAPostOnFacebookActivity
2021-10-02T05:35:40Z,My brothers and sisters in NZ stood up today!!! 🇳🇿 ❤️✊🏽,https://www.facebook.com/MMAMVAUSTRALIA/posts/403454604708307,facebook,PostedOnFacebookActivity
2021-10-13T00:41:49Z,@moniquemorley shares her story about her recent reaction / injury after the 💉 which of course Doctors deny.,https://www.facebook.com/MMAMVAUSTRALIA/posts/410514410668993,facebook,PostedOnFacebookActivity
2021-07-18T23:46:00Z,Romeo Georges says goodbye for now. I’ll be on him to come back when he’s ready. Romeo you are so loved and valued and will be very missed. Thank you so much for all you have done!!,https://www.facebook.com/MMAMVAUSTRALIA/posts/354935199560248,facebook,SharedAPostOnFacebookActivity
2021-07-15T07:43:12Z,Thank you Malcolm Roberts - Pauline Hanson's One Nation for supporting our event on the 24th July. For people from Canberra and surrounds we look forward to seeing you all on the day. We are not recommending or advising anyone from areas with travel restrictions to attend in person. We will be streaming live. For the people attending due to restrictions we may not have all our advertised speakers but many will be crossing in live during the event. We understand a large national protest is needed outside Parliament House and we are in discussions with a lot of people to make this happen at the right time where people from all around the country can unite together and really be seen and heard when all the politicians and media are there on hand. We will keep you updated to when that will be.,https://www.facebook.com/MMAMVAUSTRALIA/posts/352582723128829,facebook,SharedAPostOnFacebookActivity
2021-06-29T05:10:32Z,Please share and join us,https://www.facebook.com/MMAMVAUSTRALIA/posts/342001304186971,facebook,PostedOnFacebookActivity
2022-02-09T01:19:57Z,Con Ando nah I’ve gotten threatens by him. Can’t stand the guy.,https://www.facebook.com/MMAMVAUSTRALIA/posts/484087709978329?comment_id=484096546644112&reply_comment_id=484105136643253,facebook,CommentedOnFacebookActivity
2022-01-17T21:46:01Z,"I know many people hate the label and for many good reasons. At one stage we all did vax. Many of you have all you shots until this one. I’ll happily take the label though as I definitely am Anti. I wasn’t always but I definitely am now. I’ve seen too many lives lost and ruined to not be. Just add it to the rest of my labels - anti paedophiles - anti domestic violence - anti child abuse - anti drug and alcohol abuse - anti vaxx. The government and media can try all they like to make it a dirty word, but it’s nothing to be ashamed of, it’s something to be proud of.",https://www.facebook.com/MMAMVAUSTRALIA/posts/470416164678817,facebook,PostedOnFacebookActivity
2021-10-10T12:44:06Z,Linda Lucy Anne Walker so sorry to hear that 😢,https://www.facebook.com/MMAMVAUSTRALIA/posts/408766834177084?comment_id=408794570840977&reply_comment_id=408799020840532,facebook,CommentedOnFacebookActivity
2021-12-26T23:01:24Z,Ella Moscu now check who owns “global citizen” 🤦🏻‍♂️,https://www.facebook.com/MMAMVAUSTRALIA/posts/456822872704813?comment_id=456849722702128&reply_comment_id=456862022700898,facebook,CommentedOnFacebookActivity
2021-06-02T09:54:54Z,Here is Part 2 of Saturday's Sydney Rally! BOOM! <3,https://www.facebook.com/MMAMVAUSTRALIA/posts/325331325853969,facebook,SharedAPostOnFacebookActivity
2021-10-04T23:42:07Z,New York make a stand for Australia!! #saveaustralia,https://www.facebook.com/MMAMVAUSTRALIA/posts/404989397888161,facebook,PostedOnFacebookActivity
2021-11-20T22:19:02Z,"Louise Baldock unfortunately not. As stated nobody with autism is the same. I do not like the broadness of it in anyway. As I said when someone is “sick” with cancer it’s a lot different to being “sick” with a tummy bug. Of course the person sick with the tummy bug can feel sickness and pain and can explain this perfectly. But they actually have no idea what the person who is sick with cancer is going through. For instance me who works in severe autism field argues with the “expert” behaviour specialists, speech therapists and such every day. This is because the things they suggest may work for a someone who is very high functioning but do not come close to working with someone who is non verbal, uncommunicative, extremely severely violent. You may put on headphones to stop outside noises bothering you. Others will have smashed those headphones into a million pieces in a split second and be pulling your head off for even trying that. Some people may be talking about how they deal with their relationships, while others don’t leave their house and are sitting in their room right now humming while head butting the wall (and they do that all day). So although I high functioning person with autism has a great deal of wisdom (I myself have brought them in to speak at many a function and training workshop). I still do not believe they understand what a severely autistic person lives through, and if they did, and if they were the greatest at this, they should be working in this field and saving all these people who unfortunately live their lives with not a lot of quality.",https://www.facebook.com/MMAMVAUSTRALIA/posts/409296960790738?comment_id=435045348215899&reply_comment_id=435048241548943,facebook,CommentedOnFacebookActivity
2021-09-26T13:07:10Z,"The NBA has denied Golden State Warriors player Andrew Wiggins’ request for a religious exemption so he could bypass a San Francisco coronavirus vaccine requirement for playing inside the team's home arena.  As a result, Wiggins will be ineligible to play home games at the Chase Center unless he gets the vaccine, according to ESPN, which would lose him $15million US in salary. . The NBA has reviewed and denied Andrew Wiggins' request for a religious exemption from the San Francisco Department of Public Health's order requiring COVID-19 vaccination for all participants age 12 and older at large indoor events, the NBA said in a statement.  The San Francisco Department of Public Health said Friday that all fans who attend the games and Warriors players are required to be vaccinated.m. . Under the current order, if unvaccinated, they cannot enter indoor areas regardless of the reason they are unvaccinated and cannot test out of this requirement even if they have a medical or religious exemption. .",https://www.facebook.com/MMAMVAUSTRALIA/posts/399835395070228,facebook,PostedOnFacebookActivity
2021-08-05T04:27:02Z,Please share. Here is a YouTube link also https://youtu.be/mOg3ClTBliI,https://www.facebook.com/MMAMVAUSTRALIA/posts/366250361762065,facebook,PostedOnFacebookActivity
2021-06-30T22:31:04Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/343127440741024,facebook,SharedAPostOnFacebookActivity
2021-11-16T10:44:38Z,Pork Chop do you have a group or an organiser? If so just send us a message.,https://www.facebook.com/MMAMVAUSTRALIA/posts/432052215181879?comment_id=432173128503121&reply_comment_id=432173488503085,facebook,CommentedOnFacebookActivity
2022-02-03T21:23:38Z,They’re coming in hot! #convoytocanberra,https://www.facebook.com/MMAMVAUSTRALIA/posts/480799566973810,facebook,PostedOnFacebookActivity
2021-03-13T21:01:58Z,Ever asked a pro vaxxer for a study to prove anything they say is correct and they can’t even send you one?? They seem to follow the same rules as media and government. They can only send you a news report SAYING that studies say vaccines are safe & effective. They can never actually send you a study that shows this 🤔,https://www.facebook.com/MMAMVAUSTRALIA/posts/273036144416821,facebook,SharedAPostOnFacebookActivity
2022-02-10T05:26:41Z,Michelle Conabere thank you,https://www.facebook.com/MMAMVAUSTRALIA/videos/263968752482043/?comment_id=263977542481164&reply_comment_id=264013125810939,facebook,CommentedOnFacebookActivity
2022-01-08T21:50:45Z,Bonnie Raven Scotland they are claiming ownership. We are trying to get that in writing.,https://www.facebook.com/MMAMVAUSTRALIA/videos/997290271165564/?comment_id=997298971164694&reply_comment_id=997662154461709,facebook,CommentedOnFacebookActivity
2022-01-05T09:40:53Z,Canberra Old Parliament House,https://www.facebook.com/MMAMVAUSTRALIA/posts/462793538774413,facebook,SharedAPostOnFacebookActivity
2021-09-30T22:52:04Z,Vicki Liebetrau if there is no event in certain places it means nobody from those places raised their hand to lead an event there.,https://www.facebook.com/MMAMVAUSTRALIA/posts/402651328121968?comment_id=402653464788421&reply_comment_id=402658311454603,facebook,CommentedOnFacebookActivity
2022-01-10T06:39:22Z,Bean Beanie just wondering why you now post about me instead of messaging me like you used to when you wanted me to support your causes and events 🤷🏻‍♂️,https://www.facebook.com/MMAMVAUSTRALIA/posts/465666615153772?comment_id=465699118483855&reply_comment_id=465701705150263,facebook,CommentedOnFacebookActivity
2021-12-28T03:09:07Z,Beautiful ceremonies on the steps of Parliament today. #takeoldparliament @widjabul_dubay,https://www.facebook.com/MMAMVAUSTRALIA/posts/457603782626722,facebook,PostedOnFacebookActivity
2022-01-28T00:09:28Z,"😭😭😭 why can’t my friends, family and the job that sacked me (as I’m a danger) hear this??",https://www.facebook.com/MMAMVAUSTRALIA/posts/476565347397232,facebook,PostedOnFacebookActivity
2021-11-02T09:56:54Z,"Demetra Daskalopoulos believe me they are trying. The thing is we need them in uniform and not to be fired. We need them to keep their jobs. They are out there, they just don’t know what to do right now.",https://www.facebook.com/MMAMVAUSTRALIA/videos/261124215977642/?comment_id=261141675975896&reply_comment_id=261159959307401,facebook,CommentedOnFacebookActivity
2021-09-27T08:56:49Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/400350581685376,facebook,PostedOnFacebookActivity
2021-10-29T07:45:57Z,"I’ve just walked out of work for what seems to be the last time. The only job I’ve ever known, the job I gave my life to, my soul to, my time and my heart to. But now I’m too dangerous to be allowed to continue doing it. It’s a sad day and I don’t know what’s next. What I know is I still can’t be coerced into a medical procedure I don’t want and which could be unsafe for me. Ive never wanted to ask anyone for anything, and never have, but it’s literally the last option now. If anyone knows of any type of employment open to me in the Canberra region please let me know, I’ll literally do anything. People have often asked me over the years if there was someway they could financially help me or my work and I’ve always said no. But at this point now in time, If anyone feels they’d like to help me out in the short term while I find something else that would be super appreciated, but not in anyway a thing people should feel a need to do, especially if they can’t. I’ll add a link in the bio. https://www.paypal.me/michaelsimms Appreciate you all either way. And I’ll be back on the horse tomorrow continuing to attempt to help any others in anyway I can. ❤️",https://www.facebook.com/MMAMVAUSTRALIA/posts/421003552953412,facebook,SharedAPostOnFacebookActivity
2021-09-25T04:36:24Z,"Australians call for freedom of choice FREE of coercion and financial duress! Nurses, Paramedics, Fire, Police, Teachers, Pharmacists, all amazing frontline workers across all industries call for mandates to be over turned! Where there is risk there must be FREE CHOICE. Last years heros are next months unemployed! Please share far and wide and send your love and support for these amazing warriors of love who have always been there when you needed them the most. Song performed by @vann.valentine & @mykaphobic",https://www.facebook.com/MMAMVAUSTRALIA/posts/398984625155305,facebook,PostedOnFacebookActivity
2021-03-03T07:21:40Z,Live with Michael Simms Mill Gates and special guest Billy Te Kahika,https://www.facebook.com/MMAMVAUSTRALIA/posts/265989568454812,facebook,SharedAPostOnFacebookActivity
2021-06-25T09:52:50Z,"With all the negativity in the world going on I’m going to try something different for the next month or so. Each day I’m going to show gratitude for someone I deeply appreciate and for the work I’ve seen them do. They may have personally helped me, they may have inspired me or may be just a great person - all 3 even 😊 Today I’d like to share my appreciation for Rameka Chin aka Brother Ra. I got the privilege to work with him a month ago. And to be honest it was only probably a month before that that I was introduced to him. Immediately I saw something different. Something that was so lacking in our movement, and seriously in my life. At times I’d felt disheartened. Often hearing the same angry fear porn fed to me over and over again. I was tired of hearing anger. I was sick of allowing the negative energy of others affect my own. And then there was Ra. He was smiling. He was speaking about hope. About love. About strength. About energy. And boom he had me. What more, he spoke about gratitude. And it was him (unbeknown to him lol) that started me on my own gratitude journey. Ra gave gratitude to me on a video on a day I wasn’t doing the best, but it picked me up so much. And I knew at that point I needed to pay it forward. And the ripple effects of that has been amazing. Not only have I felt amazing giving it to people, but It’s managed to make them feel good too, and some of the replies have brought the most beautiful tears to my eyes. The positive energy affects from that, continuing to flow during the day and into everything you do in life. So Brother Ra, thank you for what you do, it’s so dearly needed. And thank you for starting me on my own journey without you even knowing ❤️",https://www.facebook.com/MMAMVAUSTRALIA/posts/339504477769987,facebook,SharedAPostOnFacebookActivity
2022-02-11T23:08:28Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/1323146684830543/,facebook,PostedOnFacebookActivity
2022-01-20T23:18:12Z,"HANDS OFF OUR CHILDREN - Joydah Mae 🪶 In amongst the joy of coming together, we were guided to stand as one - to bring visibility to the message of this song. To stand up for our children and face the adversities that risk their well-being. Before and after what you see, we held each other in circle. Speaking, being, loving, crying, mourning - in the name of all children. Together we rise. To anyone out there who feels alone in the stand against harm for our children, you are not on your own. We all stand side by side, by your side, protecting our children. This song belongs to you too, this is our collective truth. The power of our unity strengthens our voice. It is our way of reclaiming the freedom of parents and guardians right to choose and to protect. So together we say “Hands Off our Children” #handsoffourchildren #handsoffourkids #ourvoiceourchoice #freedom #defendingourchildren",https://www.facebook.com/MMAMVAUSTRALIA/posts/472233631163737,facebook,PostedOnFacebookActivity
2021-11-09T07:55:31Z,"To this nurse - you are a hero!! Thank you so much for your service!! To the reporters who were wondering why over 10,000 healthcare workers in Australia are refusing the vaccine - no they are not being mind controlled by antivaxxers 🤦🏻‍♂️. . We have over 10,000 refusing, plus hundreds of thousands more that are against it but we’re coerced into getting it. What don’t you understand here?? It’s not rocket science and it’s not rocket science to realise healthcare workers can just throw them away - or squirt them down the sink. It’s been happening for years. Wakey wakey 🙄",https://www.facebook.com/MMAMVAUSTRALIA/posts/427732932280474,facebook,PostedOnFacebookActivity
2021-09-03T11:23:22Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/385043603216074,facebook,SharedAPostOnFacebookActivity
2022-01-10T10:49:52Z,https://us02web.zoom.us/j/83434196188,https://www.facebook.com/MMAMVAUSTRALIA/videos/328179772497732/?comment_id=328233109159065,facebook,CommentedOnFacebookActivity
2021-10-02T23:48:13Z,Nobody was scared of the unvaccinated until they got vaccinated. That makes as much sense as anything else the last 2 years.,https://www.facebook.com/MMAMVAUSTRALIA/posts/403948217992279,facebook,PostedOnFacebookActivity
2021-10-20T03:04:07Z,"A Canberra primary school principal has labelled the ACT government's vaccine mandate for school teachers coercion and said he was ashamed he had not spoken out against the measure sooner. In a Facebook video alongside @senatormalcolmroberts & @mmamv_australia (this page) Primary School principal Rob claimed some teachers at the school were extremely worried about their careers if they refused the vaccine. The 45-minute video was posted to an Australian Facebook group that campaigns against vaccine mandates on Monday.  Mr Lans said he chose to speak out about the mandate in response to the supreme amount of fear he claimed was permeating his school community. I'm not in this position because I want to be here. I'm accidentally here, but I also need to stand up for what is right and my values and my belief system, and my health, Mr Lans said. He also said he had been working with other teachers who were concerned about their employment if they refused to be vaccinated. The fear that is coming through at the coercion — I've been working with a group of teachers in the last week that are extremely worried about their livelihood, he said. I'm working with teachers in my school setting to try and support them. Mr Lans said he was concerned his stance would make him unable to return to school alongside his students, but not at the sake of having to conform in a way that is forced through these mandates. Now I'm in a position where I won't be there to support my school community through that [transition back to school] and that has been a choice that has been taken away from me now, Mr Lans said. I feel like the trigger has been pulled, but I haven't pulled that trigger. Yet I have to respond to it now. So I am … going to stand up for what I believe in and stand up for the value of that choice, that pro-information, making informed decisions – it is absolute human rights. I actually feel ashamed that I haven't stood up sooner. The Education Directorate is aware of a video circulating on social media featuring a public school principal and is following up this matter in accordance with our internal procedures, a spokesperson said.",https://www.facebook.com/MMAMVAUSTRALIA/posts/415111313542636,facebook,PostedOnFacebookActivity
2022-01-27T02:37:22Z,Gloria Feather if someone is clearly on board and they are in your electorate than vote for them.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476029167450850&reply_comment_id=476041377449629,facebook,CommentedOnFacebookActivity
2021-07-16T10:33:50Z,Be careful what you sacrifice.,https://www.facebook.com/MMAMVAUSTRALIA/posts/353294706390964,facebook,SharedAPostOnFacebookActivity
2021-08-09T21:51:34Z,"Three days to go. Pls sign and share share SHARE! Petition EN2855 - Alternate treatment options for C v . Only 18,000 signatures so far. Let's get it higher! Three days to go! No need to tell us that the govt won't do anything in response. It definitely won't do anything if WE don't do anything. This is just one of MANY things we can be doing. Thank you for signing. https://www.aph.gov.au/e-petitions/petition/EN2855?fbclid=IwAR0LEtQ5sawGLvjjDR3_EYAljEUVTIkd4khTp3p5jnmyCOREazdxmIQPGLM",https://www.facebook.com/MMAMVAUSTRALIA/posts/369350034785431,facebook,PostedOnFacebookActivity
